analysis,mass,intensity
20240815_67_BVCZ_3,148529.296875,4842.21394117232
20240815_67_BVCZ_3,148529.421875,4815.80456329558
20240815_67_BVCZ_3,148529.46875,4814.66159425487
20240815_67_BVCZ_3,148529.796875,4782.55735252329
20240815_67_BVCZ_3,148530.109375,4770.61417831028
20240815_67_BVCZ_3,148530.21875,4782.31135448281
20240815_67_BVCZ_3,148530.375,4788.12751409135
20240815_67_BVCZ_3,148530.40625,4796.80257836211
20240815_67_BVCZ_3,148530.71875,4770.99987652834
20240815_67_BVCZ_3,148531.03125,4765.06045603492
20240815_67_BVCZ_3,148531.15625,4774.22428965711
20240815_67_BVCZ_3,148531.3125,4753.59509883552
20240815_67_BVCZ_3,148531.375,4782.95814616221
20240815_67_BVCZ_3,148531.640625,4782.63732693363
20240815_67_BVCZ_3,148531.96875,4762.20123476521
20240815_67_BVCZ_3,148532.109375,4764.45621371306
20240815_67_BVCZ_3,148532.265625,4738.9425789047
20240815_67_BVCZ_3,148532.328125,4769.76902703431
20240815_67_BVCZ_3,148532.546875,4772.85514731893
20240815_67_BVCZ_3,148532.890625,4790.22315609674
20240815_67_BVCZ_3,148533.03125,4844.22378678811
20240815_67_BVCZ_3,148533.203125,4815.95163914207
20240815_67_BVCZ_3,148533.296875,4822.26936440993
20240815_67_BVCZ_3,148533.46875,4831.62818033229
20240815_67_BVCZ_3,148533.828125,4871.36095423175
20240815_67_BVCZ_3,148533.984375,4871.21508972852
20240815_67_BVCZ_3,148534.15625,4856.65470906097
20240815_67_BVCZ_3,148534.25,4901.93993064036
20240815_67_BVCZ_3,148534.390625,4886.35092059519
20240815_67_BVCZ_3,148534.75,4920.15771924991
20240815_67_BVCZ_3,148534.921875,4931.2070184269
20240815_67_BVCZ_3,148535.109375,4948.69847365298
20240815_67_BVCZ_3,148535.203125,4962.99451423249
20240815_67_BVCZ_3,148535.3125,4949.07826532466
20240815_67_BVCZ_3,148535.671875,4997.67476546117
20240815_67_BVCZ_3,148535.859375,5015.47765221951
20240815_67_BVCZ_3,148536.046875,5030.64679006751
20240815_67_BVCZ_3,148536.171875,5079.53752093343
20240815_67_BVCZ_3,148536.21875,5084.37016169632
20240815_67_BVCZ_3,148536.609375,5113.06079573345
20240815_67_BVCZ_3,148536.796875,5113.11696148425
20240815_67_BVCZ_3,148537,5135.3475124374
20240815_67_BVCZ_3,148537.125,5141.12535985656
20240815_67_BVCZ_3,148537.15625,5186.22842314854
20240815_67_BVCZ_3,148537.53125,5229.24410991328
20240815_67_BVCZ_3,148537.71875,5203.75540334358
20240815_67_BVCZ_3,148537.953125,5229.01311942273
20240815_67_BVCZ_3,148538.0625,5245.7980524791
20240815_67_BVCZ_3,148538.078125,5293.60602298396
20240815_67_BVCZ_3,148538.453125,5277.37408962627
20240815_67_BVCZ_3,148538.671875,5251.22192555262
20240815_67_BVCZ_3,148538.890625,5242.40856340369
20240815_67_BVCZ_3,148538.984375,5275.95030747901
20240815_67_BVCZ_3,148539.03125,5311.55102843618
20240815_67_BVCZ_3,148539.390625,5315.09519246412
20240815_67_BVCZ_3,148539.609375,5277.02768018342
20240815_67_BVCZ_3,148539.84375,5255.84914529418
20240815_67_BVCZ_3,148539.890625,5279.30614037153
20240815_67_BVCZ_3,148540,5353.17471106327
20240815_67_BVCZ_3,148540.3125,5385.97536187892
20240815_67_BVCZ_3,148540.546875,5383.41387886808
20240815_67_BVCZ_3,148540.78125,5360.98186622222
20240815_67_BVCZ_3,148540.8125,5353.43823583281
20240815_67_BVCZ_3,148540.953125,5419.29521375768
20240815_67_BVCZ_3,148541.25,5446.97635193377
20240815_67_BVCZ_3,148541.484375,5452.8288803337
20240815_67_BVCZ_3,148541.734375,5424.48497052732
20240815_67_BVCZ_3,148541.734375,5412.17127373936
20240815_67_BVCZ_3,148541.90625,5466.57814906222
20240815_67_BVCZ_3,148542.1875,5468.36914210423
20240815_67_BVCZ_3,148542.421875,5527.98036219145
20240815_67_BVCZ_3,148542.671875,5481.6952842917
20240815_67_BVCZ_3,148542.6875,5498.67962241466
20240815_67_BVCZ_3,148542.859375,5519.78841256492
20240815_67_BVCZ_3,148543.109375,5509.71055436074
20240815_67_BVCZ_3,148543.359375,5560.81400605328
20240815_67_BVCZ_3,148543.578125,5526.94130345692
20240815_67_BVCZ_3,148543.625,5527.98603698931
20240815_67_BVCZ_3,148543.828125,5522.4383755081
20240815_67_BVCZ_3,148544.03125,5539.33456736668
20240815_67_BVCZ_3,148544.296875,5566.99851278832
20240815_67_BVCZ_3,148544.5,5544.80174614495
20240815_67_BVCZ_3,148544.578125,5560.78676947103
20240815_67_BVCZ_3,148544.765625,5553.6270391775
20240815_67_BVCZ_3,148544.953125,5597.56609828812
20240815_67_BVCZ_3,148545.234375,5594.67400019673
20240815_67_BVCZ_3,148545.421875,5544.92084461878
20240815_67_BVCZ_3,148545.53125,5522.65774363525
20240815_67_BVCZ_3,148545.734375,5498.94001557001
20240815_67_BVCZ_3,148545.90625,5545.93369668758
20240815_67_BVCZ_3,148546.171875,5520.60584174162
20240815_67_BVCZ_3,148546.34375,5465.29322876808
20240815_67_BVCZ_3,148546.46875,5443.48081318479
20240815_67_BVCZ_3,148546.6875,5429.69011098367
20240815_67_BVCZ_3,148546.828125,5449.04027739684
20240815_67_BVCZ_3,148547.109375,5452.93857026219
20240815_67_BVCZ_3,148547.25,5412.23845252978
20240815_67_BVCZ_3,148547.4375,5414.60778420628
20240815_67_BVCZ_3,148547.640625,5401.87208001217
20240815_67_BVCZ_3,148547.75,5396.41923090877
20240815_67_BVCZ_3,148548.046875,5384.98332700943
20240815_67_BVCZ_3,148548.171875,5336.32189143418
20240815_67_BVCZ_3,148548.359375,5338.02817411118
20240815_67_BVCZ_3,148548.609375,5281.76781970585
20240815_67_BVCZ_3,148548.671875,5282.85678191835
20240815_67_BVCZ_3,148548.984375,5252.63020770789
20240815_67_BVCZ_3,148549.09375,5191.84091096251
20240815_67_BVCZ_3,148549.328125,5187.58436309846
20240815_67_BVCZ_3,148549.5625,5134.98360960884
20240815_67_BVCZ_3,148549.609375,5114.42662369111
20240815_67_BVCZ_3,148549.921875,5082.70774859221
20240815_67_BVCZ_3,148550,5026.04318831811
20240815_67_BVCZ_3,148550.265625,5044.48439712883
20240815_67_BVCZ_3,148550.515625,5012.28979204656
20240815_67_BVCZ_3,148550.53125,5038.45229077824
20240815_67_BVCZ_3,148550.859375,5002.35517159265
20240815_67_BVCZ_3,148550.921875,4989.31249187127
20240815_67_BVCZ_3,148551.21875,5001.49322097615
20240815_67_BVCZ_3,148551.46875,5023.43550838422
20240815_67_BVCZ_3,148551.46875,5022.76232737691
20240815_67_BVCZ_3,148551.78125,4956.54910730264
20240815_67_BVCZ_3,148551.84375,4939.72453401125
20240815_67_BVCZ_3,148552.15625,4970.08113097323
20240815_67_BVCZ_3,148552.375,5007.01109257596
20240815_67_BVCZ_3,148552.421875,5032.60581297308
20240815_67_BVCZ_3,148552.734375,4966.58546381568
20240815_67_BVCZ_3,148552.765625,4976.17507137124
20240815_67_BVCZ_3,148553.109375,5002.12788346901
20240815_67_BVCZ_3,148553.3125,5018.40705087129
20240815_67_BVCZ_3,148553.390625,5034.7497707385
20240815_67_BVCZ_3,148553.671875,4973.12324149414
20240815_67_BVCZ_3,148553.6875,4978.37947508423
20240815_67_BVCZ_3,148554.0625,5016.96563383427
20240815_67_BVCZ_3,148554.25,5022.54481152962
20240815_67_BVCZ_3,148554.34375,5062.41559069549
20240815_67_BVCZ_3,148554.59375,5023.08884041233
20240815_67_BVCZ_3,148554.625,5009.64769597186
20240815_67_BVCZ_3,148555.015625,5048.70569338721
20240815_67_BVCZ_3,148555.171875,5081.23718864478
20240815_67_BVCZ_3,148555.3125,5131.55232806054
20240815_67_BVCZ_3,148555.515625,5152.48396268925
20240815_67_BVCZ_3,148555.546875,5184.70402302517
20240815_67_BVCZ_3,148555.9375,5225.13598171325
20240815_67_BVCZ_3,148556.109375,5293.64023132387
20240815_67_BVCZ_3,148556.265625,5330.02603349094
20240815_67_BVCZ_3,148556.4375,5357.44952389814
20240815_67_BVCZ_3,148556.484375,5396.48839761291
20240815_67_BVCZ_3,148556.90625,5432.22276131628
20240815_67_BVCZ_3,148557.03125,5484.58693988793
20240815_67_BVCZ_3,148557.203125,5509.85726305258
20240815_67_BVCZ_3,148557.359375,5552.26651099984
20240815_67_BVCZ_3,148557.421875,5601.77126973084
20240815_67_BVCZ_3,148557.84375,5674.52395552354
20240815_67_BVCZ_3,148557.953125,5731.62550659972
20240815_67_BVCZ_3,148558.171875,5754.27706917915
20240815_67_BVCZ_3,148558.28125,5786.49475443463
20240815_67_BVCZ_3,148558.359375,5838.09439282109
20240815_67_BVCZ_3,148558.796875,5895.96175483849
20240815_67_BVCZ_3,148558.890625,5924.29421296323
20240815_67_BVCZ_3,148559.125,5993.72791508357
20240815_67_BVCZ_3,148559.203125,5997.08190767471
20240815_67_BVCZ_3,148559.3125,5996.11606895468
20240815_67_BVCZ_3,148559.75,6050.87179947743
20240815_67_BVCZ_3,148559.8125,6073.47362630693
20240815_67_BVCZ_3,148560.078125,6126.6163162619
20240815_67_BVCZ_3,148560.125,6121.61728838408
20240815_67_BVCZ_3,148560.25,6118.7760180654
20240815_67_BVCZ_3,148560.6875,6094.33340456932
20240815_67_BVCZ_3,148560.734375,6099.80122961173
20240815_67_BVCZ_3,148561.03125,6139.49843091351
20240815_67_BVCZ_3,148561.046875,6119.3713621288
20240815_67_BVCZ_3,148561.1875,6103.38861055326
20240815_67_BVCZ_3,148561.625,6071.25347982735
20240815_67_BVCZ_3,148561.65625,6052.30075910018
20240815_67_BVCZ_3,148561.953125,6096.7163320645
20240815_67_BVCZ_3,148562,6097.05302549952
20240815_67_BVCZ_3,148562.109375,6062.39768013383
20240815_67_BVCZ_3,148562.578125,6013.923359555
20240815_67_BVCZ_3,148562.609375,5973.71636714996
20240815_67_BVCZ_3,148562.875,6013.44314507918
20240815_67_BVCZ_3,148562.953125,6008.67617341346
20240815_67_BVCZ_3,148563.046875,5969.05067507869
20240815_67_BVCZ_3,148563.53125,5908.30118181919
20240815_67_BVCZ_3,148563.53125,5889.15005024139
20240815_67_BVCZ_3,148563.78125,5892.6182396396
20240815_67_BVCZ_3,148563.90625,5841.42074100928
20240815_67_BVCZ_3,148563.984375,5806.39813667901
20240815_67_BVCZ_3,148564.453125,5729.19922543473
20240815_67_BVCZ_3,148564.46875,5688.50169085674
20240815_67_BVCZ_3,148564.703125,5611.83603280344
20240815_67_BVCZ_3,148564.875,5578.86211140003
20240815_67_BVCZ_3,148564.921875,5555.40918988887
20240815_67_BVCZ_3,148565.390625,5502.23498176842
20240815_67_BVCZ_3,148565.421875,5452.08977459991
20240815_67_BVCZ_3,148565.625,5382.98465686566
20240815_67_BVCZ_3,148565.828125,5346.99527340353
20240815_67_BVCZ_3,148565.875,5338.66806753484
20240815_67_BVCZ_3,148566.3125,5288.20974778065
20240815_67_BVCZ_3,148566.375,5259.10362966186
20240815_67_BVCZ_3,148566.546875,5191.67582556588
20240815_67_BVCZ_3,148566.78125,5157.03929889033
20240815_67_BVCZ_3,148566.8125,5076.98608580149
20240815_67_BVCZ_3,148567.25,5059.37276381549
20240815_67_BVCZ_3,148567.328125,5061.90606287529
20240815_67_BVCZ_3,148567.453125,5018.02181480687
20240815_67_BVCZ_3,148567.734375,4993.8345323857
20240815_67_BVCZ_3,148567.75,4924.02275017294
20240815_67_BVCZ_3,148568.171875,4919.82039169421
20240815_67_BVCZ_3,148568.28125,4947.00834250235
20240815_67_BVCZ_3,148568.390625,4922.28568010872
20240815_67_BVCZ_3,148568.6875,4929.32165049766
20240815_67_BVCZ_3,148568.703125,4888.09311437796
20240815_67_BVCZ_3,148569.109375,4876.48929187575
20240815_67_BVCZ_3,148569.21875,4916.896449616
20240815_67_BVCZ_3,148569.296875,4922.96912840428
20240815_67_BVCZ_3,148569.625,4970.78376010962
20240815_67_BVCZ_3,148569.65625,4943.5108375828
20240815_67_BVCZ_3,148570.03125,4942.51819114214
20240815_67_BVCZ_3,148570.171875,4976.37645740884
20240815_67_BVCZ_3,148570.21875,5029.78834155969
20240815_67_BVCZ_3,148570.5625,5066.08362159086
20240815_67_BVCZ_3,148570.609375,5075.67481012546
20240815_67_BVCZ_3,148570.953125,5103.50913154274
20240815_67_BVCZ_3,148571.109375,5057.19516881818
20240815_67_BVCZ_3,148571.125,5099.97660786444
20240815_67_BVCZ_3,148571.5,5114.9206312202
20240815_67_BVCZ_3,148571.5625,5120.81973330345
20240815_67_BVCZ_3,148571.875,5143.87150982903
20240815_67_BVCZ_3,148572.046875,5107.59326536681
20240815_67_BVCZ_3,148572.0625,5174.01654674602
20240815_67_BVCZ_3,148572.4375,5214.24060578863
20240815_67_BVCZ_3,148572.53125,5255.88730561128
20240815_67_BVCZ_3,148572.8125,5308.1512096407
20240815_67_BVCZ_3,148572.984375,5275.72629786478
20240815_67_BVCZ_3,148573.015625,5348.56734162458
20240815_67_BVCZ_3,148573.375,5398.9732700639
20240815_67_BVCZ_3,148573.484375,5439.66026291729
20240815_67_BVCZ_3,148573.734375,5478.45028108573
20240815_67_BVCZ_3,148573.90625,5425.29714332508
20240815_67_BVCZ_3,148573.953125,5447.09962154158
20240815_67_BVCZ_3,148574.296875,5495.44642724596
20240815_67_BVCZ_3,148574.4375,5515.09076036939
20240815_67_BVCZ_3,148574.671875,5519.74932453937
20240815_67_BVCZ_3,148574.8125,5447.35553797402
20240815_67_BVCZ_3,148574.90625,5458.13334721886
20240815_67_BVCZ_3,148575.25,5498.34331809651
20240815_67_BVCZ_3,148575.40625,5494.76196244489
20240815_67_BVCZ_3,148575.59375,5536.76844085582
20240815_67_BVCZ_3,148575.734375,5465.05829387471
20240815_67_BVCZ_3,148575.859375,5493.59744529627
20240815_67_BVCZ_3,148576.1875,5549.941812564
20240815_67_BVCZ_3,148576.359375,5602.205264919
20240815_67_BVCZ_3,148576.53125,5615.47983186929
20240815_67_BVCZ_3,148576.65625,5575.56084101609
20240815_67_BVCZ_3,148576.796875,5629.71358504712
20240815_67_BVCZ_3,148577.125,5635.22585320991
20240815_67_BVCZ_3,148577.296875,5718.82717005079
20240815_67_BVCZ_3,148577.453125,5718.88277444463
20240815_67_BVCZ_3,148577.5625,5706.02887233098
20240815_67_BVCZ_3,148577.75,5697.62060817936
20240815_67_BVCZ_3,148578.0625,5726.50866006336
20240815_67_BVCZ_3,148578.265625,5797.71636095057
20240815_67_BVCZ_3,148578.390625,5789.49041408535
20240815_67_BVCZ_3,148578.484375,5774.92420125593
20240815_67_BVCZ_3,148578.6875,5742.86818815666
20240815_67_BVCZ_3,148579,5773.2585507212
20240815_67_BVCZ_3,148579.234375,5799.52858554671
20240815_67_BVCZ_3,148579.3125,5792.64897298832
20240815_67_BVCZ_3,148579.40625,5784.28660845839
20240815_67_BVCZ_3,148579.640625,5750.84263597434
20240815_67_BVCZ_3,148579.953125,5776.8523636982
20240815_67_BVCZ_3,148580.1875,5792.74617400587
20240815_67_BVCZ_3,148580.234375,5768.39785391049
20240815_67_BVCZ_3,148580.328125,5761.38512661352
20240815_67_BVCZ_3,148580.59375,5759.0946446139
20240815_67_BVCZ_3,148580.875,5768.22793910796
20240815_67_BVCZ_3,148581.140625,5771.97105252752
20240815_67_BVCZ_3,148581.171875,5772.04407532724
20240815_67_BVCZ_3,148581.234375,5763.39212702423
20240815_67_BVCZ_3,148581.53125,5783.50924108597
20240815_67_BVCZ_3,148581.828125,5808.20640074471
20240815_67_BVCZ_3,148582.09375,5832.69695288049
20240815_67_BVCZ_3,148582.109375,5817.84421595836
20240815_67_BVCZ_3,148582.15625,5837.00924372284
20240815_67_BVCZ_3,148582.484375,5826.47245640479
20240815_67_BVCZ_3,148582.75,5859.50081602097
20240815_67_BVCZ_3,148583.03125,5892.51064489622
20240815_67_BVCZ_3,148583.0625,5876.64443310939
20240815_67_BVCZ_3,148583.078125,5917.83625437773
20240815_67_BVCZ_3,148583.4375,5919.50184522362
20240815_67_BVCZ_3,148583.703125,5981.9344693246
20240815_67_BVCZ_3,148583.953125,6009.02607309197
20240815_67_BVCZ_3,148583.984375,6006.19824519404
20240815_67_BVCZ_3,148584.015625,6036.29673202357
20240815_67_BVCZ_3,148584.375,6017.76390975948
20240815_67_BVCZ_3,148584.625,6080.3675613793
20240815_67_BVCZ_3,148584.890625,6103.44800221094
20240815_67_BVCZ_3,148584.90625,6066.8627346962
20240815_67_BVCZ_3,148584.96875,6087.1900926539
20240815_67_BVCZ_3,148585.328125,6115.48014844596
20240815_67_BVCZ_3,148585.5625,6137.46247159422
20240815_67_BVCZ_3,148585.796875,6140.26437440913
20240815_67_BVCZ_3,148585.84375,6129.63129390011
20240815_67_BVCZ_3,148585.9375,6124.52215853762
20240815_67_BVCZ_3,148586.265625,6137.868485232
20240815_67_BVCZ_3,148586.515625,6121.91831891102
20240815_67_BVCZ_3,148586.75,6148.85525193979
20240815_67_BVCZ_3,148586.765625,6129.30523236488
20240815_67_BVCZ_3,148586.890625,6149.28660722751
20240815_67_BVCZ_3,148587.21875,6155.05928984902
20240815_67_BVCZ_3,148587.453125,6134.97685341528
20240815_67_BVCZ_3,148587.671875,6163.86618484109
20240815_67_BVCZ_3,148587.671875,6152.19584088533
20240815_67_BVCZ_3,148587.84375,6148.49445827384
20240815_67_BVCZ_3,148588.171875,6200.07620287909
20240815_67_BVCZ_3,148588.390625,6186.48955919732
20240815_67_BVCZ_3,148588.59375,6201.66117119968
20240815_67_BVCZ_3,148588.609375,6192.61736933348
20240815_67_BVCZ_3,148588.796875,6239.56590640459
20240815_67_BVCZ_3,148589.109375,6304.67634867879
20240815_67_BVCZ_3,148589.3125,6331.61402821406
20240815_67_BVCZ_3,148589.515625,6349.60058284968
20240815_67_BVCZ_3,148589.515625,6376.05680439047
20240815_67_BVCZ_3,148589.75,6428.97146662073
20240815_67_BVCZ_3,148590.0625,6447.18060264781
20240815_67_BVCZ_3,148590.25,6487.32641618479
20240815_67_BVCZ_3,148590.4375,6524.32815908184
20240815_67_BVCZ_3,148590.453125,6564.43269000947
20240815_67_BVCZ_3,148590.71875,6633.08998260126
20240815_67_BVCZ_3,148591.015625,6660.39240285714
20240815_67_BVCZ_3,148591.1875,6717.36851361942
20240815_67_BVCZ_3,148591.34375,6769.6917219862
20240815_67_BVCZ_3,148591.390625,6777.51659075756
20240815_67_BVCZ_3,148591.671875,6843.36253824577
20240815_67_BVCZ_3,148591.96875,6856.50997881693
20240815_67_BVCZ_3,148592.140625,6906.4167855321
20240815_67_BVCZ_3,148592.265625,6946.37491523023
20240815_67_BVCZ_3,148592.3125,6945.11961915664
20240815_67_BVCZ_3,148592.625,6998.35906975387
20240815_67_BVCZ_3,148592.921875,7000.78026755826
20240815_67_BVCZ_3,148593.078125,7040.90425914965
20240815_67_BVCZ_3,148593.1875,7064.43248645554
20240815_67_BVCZ_3,148593.234375,7100.44829010362
20240815_67_BVCZ_3,148593.578125,7136.81943289554
20240815_67_BVCZ_3,148593.84375,7155.62115432075
20240815_67_BVCZ_3,148594.015625,7182.10984377839
20240815_67_BVCZ_3,148594.109375,7219.08778814966
20240815_67_BVCZ_3,148594.15625,7282.27808258847
20240815_67_BVCZ_3,148594.546875,7304.09005286511
20240815_67_BVCZ_3,148594.796875,7329.82589500693
20240815_67_BVCZ_3,148594.96875,7372.75798360218
20240815_67_BVCZ_3,148595.015625,7418.22909056921
20240815_67_BVCZ_3,148595.09375,7433.59435290399
20240815_67_BVCZ_3,148595.5,7492.75091141245
20240815_67_BVCZ_3,148595.75,7512.31108308719
20240815_67_BVCZ_3,148595.875,7553.43711174034
20240815_67_BVCZ_3,148595.953125,7537.83278683522
20240815_67_BVCZ_3,148596.03125,7602.88601384723
20240815_67_BVCZ_3,148596.46875,7646.5449644832
20240815_67_BVCZ_3,148596.6875,7665.80974009673
20240815_67_BVCZ_3,148596.828125,7685.84517276368
20240815_67_BVCZ_3,148596.859375,7711.98305492033
20240815_67_BVCZ_3,148596.953125,7775.54807376503
20240815_67_BVCZ_3,148597.40625,7747.01291154984
20240815_67_BVCZ_3,148597.640625,7790.91651187213
20240815_67_BVCZ_3,148597.765625,7821.20519643353
20240815_67_BVCZ_3,148597.78125,7841.74525775213
20240815_67_BVCZ_3,148597.875,7912.06161089921
20240815_67_BVCZ_3,148598.375,7905.27282494155
20240815_67_BVCZ_3,148598.59375,7950.51560646061
20240815_67_BVCZ_3,148598.6875,7957.8600742927
20240815_67_BVCZ_3,148598.703125,7959.00428017791
20240815_67_BVCZ_3,148598.8125,7994.77275324114
20240815_67_BVCZ_3,148599.328125,7955.3407681464
20240815_67_BVCZ_3,148599.53125,7980.98355398269
20240815_67_BVCZ_3,148599.625,7995.83522876338
20240815_67_BVCZ_3,148599.640625,7977.17046788782
20240815_67_BVCZ_3,148599.734375,7974.65887933915
20240815_67_BVCZ_3,148600.28125,7912.15469779096
20240815_67_BVCZ_3,148600.5,7957.08908361538
20240815_67_BVCZ_3,148600.53125,7897.73494296775
20240815_67_BVCZ_3,148600.578125,7854.25809298457
20240815_67_BVCZ_3,148600.65625,7847.00188374641
20240815_67_BVCZ_3,148601.25,7788.00814089214
20240815_67_BVCZ_3,148601.4375,7827.14719453762
20240815_67_BVCZ_3,148601.453125,7767.89634020716
20240815_67_BVCZ_3,148601.515625,7702.29188444947
20240815_67_BVCZ_3,148601.59375,7717.04617435205
20240815_67_BVCZ_3,148602.203125,7616.5540021001
20240815_67_BVCZ_3,148602.375,7686.11154120903
20240815_67_BVCZ_3,148602.375,7667.22491521326
20240815_67_BVCZ_3,148602.453125,7578.85009467251
20240815_67_BVCZ_3,148602.53125,7545.80402500447
20240815_67_BVCZ_3,148603.15625,7499.82376939452
20240815_67_BVCZ_3,148603.296875,7547.01652123145
20240815_67_BVCZ_3,148603.328125,7511.65332115377
20240815_67_BVCZ_3,148603.390625,7449.81601678822
20240815_67_BVCZ_3,148603.453125,7421.93236226877
20240815_67_BVCZ_3,148604.109375,7368.73829467478
20240815_67_BVCZ_3,148604.21875,7392.95215585986
20240815_67_BVCZ_3,148604.265625,7354.7937483686
20240815_67_BVCZ_3,148604.328125,7271.56078976569
20240815_67_BVCZ_3,148604.375,7266.30166108723
20240815_67_BVCZ_3,148605.0625,7251.12655009607
20240815_67_BVCZ_3,148605.140625,7270.95910455738
20240815_67_BVCZ_3,148605.234375,7259.54043664165
20240815_67_BVCZ_3,148605.265625,7175.2631888039
20240815_67_BVCZ_3,148605.3125,7202.23520914382
20240815_67_BVCZ_3,148606.03125,7174.66066729458
20240815_67_BVCZ_3,148606.046875,7184.78848541345
20240815_67_BVCZ_3,148606.171875,7182.79211742353
20240815_67_BVCZ_3,148606.21875,7125.20409835611
20240815_67_BVCZ_3,148606.25,7164.41898764313
20240815_67_BVCZ_3,148606.96875,7166.65742153257
20240815_67_BVCZ_3,148606.984375,7194.27692129167
20240815_67_BVCZ_3,148607.109375,7178.31210725358
20240815_67_BVCZ_3,148607.140625,7178.28108535502
20240815_67_BVCZ_3,148607.171875,7173.49460809482
20240815_67_BVCZ_3,148607.890625,7199.10470593573
20240815_67_BVCZ_3,148607.9375,7221.44544922401
20240815_67_BVCZ_3,148608.0625,7240.50024519068
20240815_67_BVCZ_3,148608.078125,7266.79425456565
20240815_67_BVCZ_3,148608.09375,7283.42092141769
20240815_67_BVCZ_3,148608.796875,7313.88660720552
20240815_67_BVCZ_3,148608.890625,7339.99717508092
20240815_67_BVCZ_3,148609.015625,7351.54065243085
20240815_67_BVCZ_3,148609.015625,7375.47936980548
20240815_67_BVCZ_3,148609.015625,7405.68982717967
20240815_67_BVCZ_3,148609.734375,7467.59054715663
20240815_67_BVCZ_3,148609.859375,7459.78941885977
20240815_67_BVCZ_3,148609.953125,7473.82652170975
20240815_67_BVCZ_3,148609.953125,7493.33388962773
20240815_67_BVCZ_3,148609.96875,7519.41262087988
20240815_67_BVCZ_3,148610.640625,7553.1291515912
20240815_67_BVCZ_3,148610.8125,7578.24310092394
20240815_67_BVCZ_3,148610.890625,7621.35325306653
20240815_67_BVCZ_3,148610.90625,7611.50159436226
20240815_67_BVCZ_3,148610.90625,7619.81619017385
20240815_67_BVCZ_3,148611.578125,7673.07365300075
20240815_67_BVCZ_3,148611.765625,7699.86684298932
20240815_67_BVCZ_3,148611.8125,7718.95233305313
20240815_67_BVCZ_3,148611.828125,7690.3897496491
20240815_67_BVCZ_3,148611.859375,7693.96738282317
20240815_67_BVCZ_3,148612.484375,7737.42931873668
20240815_67_BVCZ_3,148612.734375,7766.39875233823
20240815_67_BVCZ_3,148612.734375,7772.61736139587
20240815_67_BVCZ_3,148612.78125,7779.83096701389
20240815_67_BVCZ_3,148612.8125,7732.69557862636
20240815_67_BVCZ_3,148613.40625,7733.99393431908
20240815_67_BVCZ_3,148613.65625,7777.46082866318
20240815_67_BVCZ_3,148613.6875,7757.77952183935
20240815_67_BVCZ_3,148613.71875,7777.97873253377
20240815_67_BVCZ_3,148613.765625,7749.29046344065
20240815_67_BVCZ_3,148614.328125,7742.92108320007
20240815_67_BVCZ_3,148614.59375,7814.94890768417
20240815_67_BVCZ_3,148614.640625,7791.24120838784
20240815_67_BVCZ_3,148614.640625,7828.03575207538
20240815_67_BVCZ_3,148614.703125,7793.87098661286
20240815_67_BVCZ_3,148615.234375,7826.96647438061
20240815_67_BVCZ_3,148615.53125,7887.42319258974
20240815_67_BVCZ_3,148615.59375,7894.03467160516
20240815_67_BVCZ_3,148615.59375,7876.90185986227
20240815_67_BVCZ_3,148615.65625,7869.17291065182
20240815_67_BVCZ_3,148616.15625,7895.10748390716
20240815_67_BVCZ_3,148616.453125,7956.19396995572
20240815_67_BVCZ_3,148616.53125,7989.57924458703
20240815_67_BVCZ_3,148616.5625,7983.38657421008
20240815_67_BVCZ_3,148616.609375,7991.9051824387
20240815_67_BVCZ_3,148617.078125,8027.15667125227
20240815_67_BVCZ_3,148617.375,8058.06415460142
20240815_67_BVCZ_3,148617.46875,8099.38093418788
20240815_67_BVCZ_3,148617.515625,8120.00296957189
20240815_67_BVCZ_3,148617.546875,8084.73974943059
20240815_67_BVCZ_3,148618,8128.20233946843
20240815_67_BVCZ_3,148618.3125,8148.29261863787
20240815_67_BVCZ_3,148618.390625,8193.2029601419
20240815_67_BVCZ_3,148618.46875,8201.85481846434
20240815_67_BVCZ_3,148618.5,8184.27946782446
20240815_67_BVCZ_3,148618.921875,8223.32937589918
20240815_67_BVCZ_3,148619.234375,8237.05629909981
20240815_67_BVCZ_3,148619.34375,8282.72285267321
20240815_67_BVCZ_3,148619.4375,8290.29453902845
20240815_67_BVCZ_3,148619.453125,8277.1824510977
20240815_67_BVCZ_3,148619.828125,8318.23100775958
20240815_67_BVCZ_3,148620.171875,8323.36315005996
20240815_67_BVCZ_3,148620.28125,8352.53420948958
20240815_67_BVCZ_3,148620.375,8388.2456368213
20240815_67_BVCZ_3,148620.390625,8385.78041880839
20240815_67_BVCZ_3,148620.75,8386.83320487018
20240815_67_BVCZ_3,148621.078125,8432.51694866989
20240815_67_BVCZ_3,148621.21875,8464.16327580554
20240815_67_BVCZ_3,148621.328125,8484.0361019253
20240815_67_BVCZ_3,148621.34375,8470.4909586958
20240815_67_BVCZ_3,148621.671875,8480.65029093174
20240815_67_BVCZ_3,148622.03125,8529.30405242232
20240815_67_BVCZ_3,148622.15625,8552.87287484823
20240815_67_BVCZ_3,148622.296875,8555.19484447894
20240815_67_BVCZ_3,148622.296875,8599.62852731683
20240815_67_BVCZ_3,148622.59375,8572.757886882
20240815_67_BVCZ_3,148622.953125,8621.86476178294
20240815_67_BVCZ_3,148623.09375,8648.06746297042
20240815_67_BVCZ_3,148623.234375,8672.4637947789
