date,file,mass_ug,rt,area,r2,good_fit,fit_flag,peak_search,51_rt,51_raw_int,51_fit_int
20251125,20251125_RJ_SBR_Standard_71ug.csv,71.0,20.976914,13561.161621,0.995561,True,ok,shifted,"[20.935, 20.936667, 20.938333, 20.94, 20.941667, 20.943333, 20.945, 20.946667, 20.948333, 20.95, 20.951667, 20.953333, 20.955, 20.956667, 20.958333, 20.96, 20.961667, 20.963333, 20.965, 20.966667, 20.968333, 20.97, 20.971667, 20.973333, 20.975, 20.976667, 20.978333, 20.98, 20.981667, 20.983333, 20.985, 20.986667, 20.988333, 20.99, 20.991667, 20.993333, 20.995, 20.996667, 20.998333, 21.0, 21.001667, 21.003333, 21.005, 21.006667, 21.008333, 21.01, 21.011667, 21.013333, 21.015, 21.016667, 21.018333]","[43240.0, 47684.0, 51907.0, 58817.0, 67851.0, 77185.0, 84481.0, 94355.0, 108089.0, 119274.0, 130016.0, 141341.0, 153039.0, 173723.0, 194426.0, 208512.0, 227780.0, 241657.0, 246064.0, 250829.0, 262376.0, 284500.0, 302050.0, 311192.0, 318548.0, 318656.0, 310911.0, 300717.0, 293733.0, 292237.0, 285746.0, 272884.0, 264932.0, 255360.0, 233493.0, 211864.0, 195862.0, 182277.0, 170302.0, 149975.0, 128343.0, 113901.0, 98192.0, 84582.0, 77685.0, 70035.0, 60294.0, 50534.0, 41154.0, 33842.0, 29604.0]","[36751.608804, 41588.163741, 47262.711285, 53852.639073, 61426.678312, 70040.62054, 79732.757856, 90519.239045, 102389.576115, 115302.568804, 129182.934491, 143918.933631, 159361.263494, 175323.453844, 191583.937264, 207889.886064, 223962.810789, 239505.808247, 254212.236636, 267775.490259, 279899.454822, 290309.154576, 298761.061489, 305052.528904, 309029.840273, 310594.426883, 309706.903458, 306388.69097, 300721.133299, 292842.158601, 282940.676701, 271249.030211, 258033.920407, 243586.302059, 228210.780186, 212215.044492, 195899.845635, 179549.955604, 163426.468645, 147760.697212, 132749.807777, 118554.232421, 105296.791567, 93063.377138, 81904.978333, 71840.786557, 62862.092295, 54936.683788, 48013.472486, 42027.099827, 36902.319777]"
20251128,20251128_RJ_SBR_Standard_105ug_20K_min.csv,105.0,20.930957,14353.226498,0.993722,False,area,shifted,"[20.891667, 20.893333, 20.895, 20.896667, 20.898333, 20.9, 20.901667, 20.903333, 20.905, 20.906667, 20.908333, 20.91, 20.911667, 20.913333, 20.915, 20.916667, 20.918333, 20.92, 20.921667, 20.923333, 20.925, 20.926667, 20.928333, 20.93, 20.931667, 20.933333, 20.935, 20.936667, 20.938333, 20.94, 20.941667, 20.943333, 20.945, 20.946667, 20.948333, 20.95, 20.951667, 20.953333, 20.955, 20.956667, 20.958333, 20.96, 20.961667, 20.963333, 20.965, 20.966667, 20.968333, 20.97, 20.971667, 20.973333, 20.975]","[47707.0, 56022.0, 66357.0, 76159.0, 84037.0, 92807.0, 107633.0, 125160.0, 140215.0, 149618.0, 161025.0, 177624.0, 191181.0, 200194.0, 212445.0, 231029.0, 247360.0, 259188.0, 274358.0, 294262.0, 312079.0, 317227.0, 311644.0, 306709.0, 313255.0, 321532.0, 314091.0, 303363.0, 304859.0, 298889.0, 283874.0, 273948.0, 254208.0, 223455.0, 202131.0, 192296.0, 181554.0, 162509.0, 143841.0, 130828.0, 112604.0, 91695.0, 78045.0, 71292.0, 64987.0, 54793.0, 45252.0, 37423.0, 29850.0, 24261.0, 19845.0]","[45145.534157, 51874.940894, 59586.91528, 68335.922687, 78159.666912, 89074.724072, 101072.309565, 114114.41912, 128130.603146, 143015.637023, 158628.336169, 174791.732015, 191294.773358, 207895.648217, 224326.737519, 240301.118112, 255520.434876, 269683.866859, 282497.827703, 293685.973226, 302999.044969, 310224.062613, 315192.392895, 317786.268529, 317943.405311, 315659.46468, 310988.225776, 304039.457472, 294974.607948, 284000.548142, 271361.707577, 257331.019709, 242200.144288, 226269.453635, 209838.258224, 193195.706889, 176612.732634, 160335.332512, 144579.376266, 129527.040632, 115324.871441, 102083.389993, 89878.088495, 78751.604896, 68716.831953, 59760.698771, 51848.364108, 44927.576908, 38932.987642, 33790.230409, 29419.636774]"
20251128,20251128_RJ_SBR_Standard_107ug_17_5K_min.csv,107.0,19.923421,29558.594837,0.995348,True,ok,primary,"[19.886667, 19.888333, 19.89, 19.891667, 19.893333, 19.895, 19.896667, 19.898333, 19.9, 19.901667, 19.903333, 19.905, 19.906667, 19.908333, 19.91, 19.911667, 19.913333, 19.915, 19.916667, 19.918333, 19.92, 19.921667, 19.923333, 19.925, 19.926667, 19.928333, 19.93, 19.931667, 19.933333, 19.935, 19.936667, 19.938333, 19.94, 19.941667, 19.943333, 19.945, 19.946667, 19.948333, 19.95, 19.951667, 19.953333, 19.955, 19.956667, 19.958333, 19.96, 19.961667, 19.963333, 19.965, 19.966667, 19.968333, 19.97]","[84987.0, 95752.0, 114438.0, 138079.0, 156865.0, 179347.0, 202644.0, 227217.0, 268951.0, 305901.0, 325840.0, 360813.0, 428015.0, 478715.0, 517613.0, 562745.0, 610159.0, 662672.0, 680964.0, 681944.0, 693152.0, 704281.0, 720979.0, 732373.0, 734665.0, 740807.0, 718282.0, 657448.0, 613420.0, 581307.0, 545848.0, 511925.0, 458161.0, 385863.0, 321917.0, 278612.0, 247640.0, 215458.0, 180702.0, 152180.0, 124066.0, 94636.0, 73459.0, 61003.0, 51185.0, 41208.0, 32084.0, 25228.0, 19971.0, 15343.0, 12106.0]","[60846.927084, 74776.541558, 91446.876381, 111133.924134, 134071.95467, 160432.648852, 190303.206544, 223664.749423, 260372.596263, 300140.15131, 342528.17941, 386941.116881, 432631.770167, 478715.287737, 524192.676668, 567983.416289, 608965.956362, 646024.148622, 678097.02426, 704228.868887, 723616.319733, 735649.255443, 739942.577349, 736356.573133, 725004.360693, 706245.858956, 680668.733923, 649057.727116, 612354.59933, 571611.540091, 527941.251024, 482466.986859, 436275.638434, 390376.503239, 345667.768127, 302911.997249, 262721.152714, 225550.94842, 191703.710083, 161338.430936, 134486.39722, 111070.615161, 90927.288607, 73827.747346, 59499.475086, 47645.194518, 37959.297265, 30141.226307, 23905.702525, 18989.918612, 15157.994663]"
20251128,20251128_RJ_SBR_Standard_203ug_17_5K_min.csv,203.0,20.890421,31280.666186,0.994357,True,ok,shifted,"[20.851667, 20.853333, 20.855, 20.856667, 20.858333, 20.86, 20.861667, 20.863333, 20.865, 20.866667, 20.868333, 20.87, 20.871667, 20.873333, 20.875, 20.876667, 20.878333, 20.88, 20.881667, 20.883333, 20.885, 20.886667, 20.888333, 20.89, 20.891667, 20.893333, 20.895, 20.896667, 20.898333, 20.9, 20.901667, 20.903333, 20.905, 20.906667, 20.908333, 20.91, 20.911667, 20.913333, 20.915, 20.916667, 20.918333, 20.92, 20.921667, 20.923333, 20.925, 20.926667, 20.928333, 20.93, 20.931667, 20.933333, 20.935]","[117188.0, 128061.0, 142650.0, 163199.0, 187485.0, 212140.0, 234504.0, 252423.0, 272812.0, 303908.0, 333941.0, 361479.0, 391706.0, 427234.0, 469762.0, 506957.0, 523407.0, 534858.0, 572176.0, 607615.0, 610986.0, 618551.0, 636233.0, 637343.0, 651186.0, 665052.0, 637828.0, 629141.0, 631650.0, 592426.0, 561956.0, 536449.0, 488842.0, 442372.0, 403546.0, 379572.0, 365907.0, 337312.0, 296048.0, 259552.0, 229090.0, 193391.0, 157778.0, 133948.0, 115138.0, 95610.0, 78100.0, 64408.0, 54538.0, 45546.0, 36952.0]","[89980.225089, 105865.797495, 123793.464246, 143832.010558, 166011.153705, 190314.084757, 216670.656534, 244951.644661, 274964.514502, 306451.106254, 339087.60103, 372487.052153, 406204.659654, 439745.836499, 472576.968664, 504138.616334, 533860.750101, 561179.474903, 585554.576084, 606487.136255, 623536.426383, 636335.275115, 644603.168841, 648156.430061, 646914.958333, 640905.188308, 630259.11231, 615209.417912, 596080.990683, 573279.215428, 547275.664107, 518591.875516, 487782.004227, 455415.141017, 422058.084398, 388259.276778, 354534.515752, 321354.920142, 289137.481776, 258238.378619, 228949.07305, 201495.080056, 176037.171559, 152674.690116, 131450.581002, 112357.716753, 95346.081204, 80330.397724, 67197.824288, 55815.390993, 46036.918183]"
20251202,20251202_RJ_SBR_Standard_106ug_12_5K_min.csv,106.0,20.950562,13546.131848,0.995207,False,area,shifted,"[20.908333, 20.91, 20.911667, 20.913333, 20.915, 20.916667, 20.918333, 20.92, 20.921667, 20.923333, 20.925, 20.926667, 20.928333, 20.93, 20.931667, 20.933333, 20.935, 20.936667, 20.938333, 20.94, 20.941667, 20.943333, 20.945, 20.946667, 20.948333, 20.95, 20.951667, 20.953333, 20.955, 20.956667, 20.958333, 20.96, 20.961667, 20.963333, 20.965, 20.966667, 20.968333, 20.97, 20.971667, 20.973333, 20.975, 20.976667, 20.978333, 20.98, 20.981667, 20.983333, 20.985, 20.986667, 20.988333, 20.99, 20.991667]","[37514.0, 41790.0, 47697.0, 52725.0, 58418.0, 68061.0, 76908.0, 86503.0, 98034.0, 109883.0, 121394.0, 132332.0, 150658.0, 166856.0, 175976.0, 191923.0, 212423.0, 232778.0, 245561.0, 251030.0, 260988.0, 272311.0, 280640.0, 286772.0, 289351.0, 289850.0, 278892.0, 274298.0, 287463.0, 285485.0, 274645.0, 273983.0, 266729.0, 247067.0, 220961.0, 197034.0, 180615.0, 171861.0, 165232.0, 148667.0, 132778.0, 118734.0, 104289.0, 92312.0, 78156.0, 66683.0, 58154.0, 47693.0, 38551.0, 32226.0, 27786.0]","[31722.985829, 36731.328664, 42539.739075, 49211.461074, 56800.341419, 65347.196179, 74876.040068, 85390.342915, 96869.505483, 109265.766799, 122501.764266, 136468.963787, 151027.158192, 166005.197678, 181203.066212, 196395.354646, 211336.107678, 225764.941974, 239414.251929, 252017.243405, 263316.470182, 273072.498295, 281072.294534, 287136.930294, 291128.212374, 292953.897791, 292571.217844, 289988.52343, 285264.963223, 278508.212045, 269870.371238, 259542.259014, 247746.389993, 234729.004329, 220751.544278, 206081.988108, 190986.438174, 175721.323909, 160526.525153, 145619.65157, 131191.635586, 117403.71518, 104385.804516, 92236.179784, 81022.348501, 70782.92561, 61530.310203, 53253.942755, 45923.923227, 39494.783317, 33909.228979]"
20251202,20251202_RJ_SBR_Standard_107ug_15K_min.csv,107.0,20.963052,20954.065845,0.992181,True,ok,shifted,"[20.923333, 20.925, 20.926667, 20.928333, 20.93, 20.931667, 20.933333, 20.935, 20.936667, 20.938333, 20.94, 20.941667, 20.943333, 20.945, 20.946667, 20.948333, 20.95, 20.951667, 20.953333, 20.955, 20.956667, 20.958333, 20.96, 20.961667, 20.963333, 20.965, 20.966667, 20.968333, 20.97, 20.971667, 20.973333, 20.975, 20.976667, 20.978333, 20.98, 20.981667, 20.983333, 20.985, 20.986667, 20.988333, 20.99, 20.991667, 20.993333, 20.995, 20.996667, 20.998333, 21.0, 21.001667, 21.003333, 21.005, 21.006667]","[74860.0, 85447.0, 93903.0, 101750.0, 114205.0, 107506.0, 97065.0, 133279.0, 181460.0, 209991.0, 227597.0, 246832.0, 276048.0, 298324.0, 318945.0, 336724.0, 346239.0, 358727.0, 380957.0, 403489.0, 424643.0, 446466.0, 449206.0, 436059.0, 449010.0, 468648.0, 459216.0, 451401.0, 446823.0, 419968.0, 396234.0, 368255.0, 338684.0, 330597.0, 319802.0, 290149.0, 258620.0, 228757.0, 204791.0, 185739.0, 162742.0, 138224.0, 118629.0, 100509.0, 85669.0, 73693.0, 62842.0, 53163.0, 44266.0, 32069.0, 21476.0]","[54622.822567, 64080.26253, 74950.500658, 87319.0735, 101248.703351, 116772.890325, 133889.608876, 152555.452794, 172680.60456, 194125.016491, 216696.177998, 240148.802852, 264186.701786, 288467.010387, 312606.823976, 336192.15623, 358788.99496, 379956.086641, 399258.951538, 416284.524348, 430655.740517, 442045.353503, 450188.277918, 454891.809157, 456043.16957, 453613.96856, 447661.330356, 438325.62688, 425824.941355, 410446.567555, 392536.007288, 372484.054219, 350712.637227, 327660.136784, 303766.882123, 279461.487969, 255148.603045, 231198.526788, 207939.015737, 185649.457485, 164557.448606, 144837.682776, 126612.944181, 109956.914685, 94898.444077, 81426.901706, 69498.223405, 59041.286514, 49964.283462, 42160.815596, 35515.488161]"
20251202,20251202_RJ_SBR_Standard_19ug_15K_min.csv,19.0,19.927779,2493.93631,0.997524,False,area,primary,"[19.883333, 19.885, 19.886667, 19.888333, 19.89, 19.891667, 19.893333, 19.895, 19.896667, 19.898333, 19.9, 19.901667, 19.903333, 19.905, 19.906667, 19.908333, 19.91, 19.911667, 19.913333, 19.915, 19.916667, 19.918333, 19.92, 19.921667, 19.923333, 19.925, 19.926667, 19.928333, 19.93, 19.931667, 19.933333, 19.935, 19.936667, 19.938333, 19.94, 19.941667, 19.943333, 19.945, 19.946667, 19.948333, 19.95, 19.951667, 19.953333, 19.955, 19.956667, 19.958333, 19.96, 19.961667, 19.963333, 19.965, 19.966667]","[3964.0, 4301.0, 4816.0, 5543.0, 6260.0, 7461.0, 8853.0, 10002.0, 11955.0, 14245.0, 16303.0, 18915.0, 21976.0, 24455.0, 27173.0, 31677.0, 35784.0, 39071.0, 42680.0, 47064.0, 50651.0, 53292.0, 54351.0, 55766.0, 59906.0, 61904.0, 61786.0, 61806.0, 61840.0, 60668.0, 58391.0, 58132.0, 56371.0, 52836.0, 50056.0, 45031.0, 38953.0, 34157.0, 31708.0, 30194.0, 26479.0, 22185.0, 19066.0, 15907.0, 12599.0, 10571.0, 9491.0, 7988.0, 6212.0, 4870.0, 3970.0]","[3153.234166, 3615.993212, 4199.035799, 4924.46112, 5815.786925, 6897.246952, 8192.850365, 9725.204345, 11514.120494, 13575.048482, 15917.4046, 18542.88666, 21443.887282, 24602.132402, 27987.678019, 31558.393626, 35260.043968, 39027.051407, 42783.980231, 46447.734209, 49930.403266, 53142.639091, 55997.388281, 58413.770535, 60320.863397, 61661.147513, 62393.379253, 62494.690637, 61961.767393, 60811.020494, 59077.738757, 56814.283589, 54087.454693, 50975.211607, 47562.975323, 43939.754023, 40194.336137, 36411.773797, 32670.343205, 29039.120046, 25576.252998, 22327.962213, 19328.237295, 16599.16499, 14151.783407, 11987.338521, 10098.810185, 8472.577678, 7090.107004, 5929.561135, 4967.257398]"
20251202,20251202_RJ_SBR_Standard_20ug_12_5K_min.csv,20.0,19.92697,2494.489555,0.995777,False,area,primary,"[19.885, 19.886667, 19.888333, 19.89, 19.891667, 19.893333, 19.895, 19.896667, 19.898333, 19.9, 19.901667, 19.903333, 19.905, 19.906667, 19.908333, 19.91, 19.911667, 19.913333, 19.915, 19.916667, 19.918333, 19.92, 19.921667, 19.923333, 19.925, 19.926667, 19.928333, 19.93, 19.931667, 19.933333, 19.935, 19.936667, 19.938333, 19.94, 19.941667, 19.943333, 19.945, 19.946667, 19.948333, 19.95, 19.951667, 19.953333, 19.955, 19.956667, 19.958333, 19.96, 19.961667, 19.963333, 19.965, 19.966667, 19.968333]","[4610.0, 5355.0, 5989.0, 6675.0, 7567.0, 8641.0, 10244.0, 12088.0, 14172.0, 16631.0, 19643.0, 23365.0, 26658.0, 29562.0, 32956.0, 37842.0, 42415.0, 45845.0, 49550.0, 51706.0, 52451.0, 55797.0, 59792.0, 61958.0, 65826.0, 68653.0, 66766.0, 61297.0, 57548.0, 58042.0, 55521.0, 51267.0, 50530.0, 48399.0, 42433.0, 37253.0, 34805.0, 31992.0, 27651.0, 23879.0, 21475.0, 18920.0, 15813.0, 12883.0, 10583.0, 8890.0, 7477.0, 6480.0, 5483.0, 4139.0, 2989.0]","[4038.733224, 4656.653107, 5426.549948, 6373.471729, 7523.092371, 8900.645335, 10529.598233, 12430.095926, 14617.225862, 17099.187025, 19875.470286, 22935.180109, 26255.64221, 29801.445863, 33524.060711, 37362.144782, 41242.622984, 45082.565313, 48791.834721, 52276.410804, 55442.233176, 58199.353809, 60466.14706, 62173.304514, 63267.342665, 63713.376033, 63496.955143, 62624.834296, 61124.612217, 59043.272248, 56444.729804, 53406.565678, 50016.177975, 46366.618431, 42552.388358, 38665.455821, 34791.721423, 31008.109973, 27380.405074, 23961.879692, 20792.714219, 17900.139683, 15299.201419, 12994.010113, 10979.333127, 9242.378663, 7764.636435, 6523.658316, 5494.687676, 4652.073628, 3970.433431]"
20251205,20251205_RJ_SBR_Standard_204ug_12_5K_min.csv,204.0,19.928596,31251.142802,0.995509,True,ok,primary,"[19.886667, 19.888333, 19.89, 19.891667, 19.893333, 19.895, 19.896667, 19.898333, 19.9, 19.901667, 19.903333, 19.905, 19.906667, 19.908333, 19.91, 19.911667, 19.913333, 19.915, 19.916667, 19.918333, 19.92, 19.921667, 19.923333, 19.925, 19.926667, 19.928333, 19.93, 19.931667, 19.933333, 19.935, 19.936667, 19.938333, 19.94, 19.941667, 19.943333, 19.945, 19.946667, 19.948333, 19.95, 19.951667, 19.953333, 19.955, 19.956667, 19.958333, 19.96, 19.961667, 19.963333, 19.965, 19.966667, 19.968333, 19.97]","[61026.0, 75639.0, 84414.0, 95065.0, 113179.0, 138854.0, 159854.0, 150189.0, 157174.0, 225982.0, 276736.0, 301056.0, 344658.0, 389005.0, 409517.0, 432605.0, 485244.0, 543774.0, 588369.0, 621845.0, 666660.0, 705983.0, 731009.0, 757769.0, 784892.0, 793221.0, 776567.0, 765608.0, 756009.0, 724218.0, 682519.0, 665941.0, 645412.0, 585168.0, 526871.0, 484431.0, 432712.0, 379390.0, 335925.0, 294717.0, 254575.0, 218456.0, 183582.0, 146235.0, 113782.0, 84451.0, 59501.0, 50237.0, 47349.0, 38837.0, 28721.0]","[45500.642291, 53710.667243, 63854.910237, 76232.777888, 91146.681142, 108888.734737, 129724.61716, 153874.995003, 181495.210538, 212654.232598, 247314.148923, 285311.699635, 326343.482301, 369956.468253, 415545.334528, 462357.824889, 509508.911301, 556003.955616, 600770.408894, 642696.886395, 680677.783805, 713661.022321, 740696.090885, 760979.345312, 773893.560137, 779039.019598, 776253.963118, 765622.926226, 747472.37689, 722353.961501, 691016.560098, 654369.125682, 613436.878894, 569313.798003, 523114.460446, 475928.158027, 428777.850032, 382585.983985, 338148.563764, 296118.146701, 256995.770864, 221131.20862, 188730.456555, 159869.032032, 134509.462945, 112521.322901, 93702.259665, 77798.661227, 64524.867871, 53580.135981, 44662.859064]"
20251205,20251205_RJ_SBR_Standard_20ug_split_2.csv,20.0,20.841319,3111.095354,0.996541,True,ok,shifted,"[20.801667, 20.803333, 20.805, 20.806667, 20.808333, 20.81, 20.811667, 20.813333, 20.815, 20.816667, 20.818333, 20.82, 20.821667, 20.823333, 20.825, 20.826667, 20.828333, 20.83, 20.831667, 20.833333, 20.835, 20.836667, 20.838333, 20.84, 20.841667, 20.843333, 20.845, 20.846667, 20.848333, 20.85, 20.851667, 20.853333, 20.855, 20.856667, 20.858333, 20.86, 20.861667, 20.863333, 20.865, 20.866667, 20.868333, 20.87, 20.871667, 20.873333, 20.875, 20.876667, 20.878333, 20.88, 20.881667, 20.883333, 20.885]","[11845.0, 12663.0, 13905.0, 15429.0, 16964.0, 18660.0, 21284.0, 25472.0, 29843.0, 33090.0, 34941.0, 37744.0, 42125.0, 45667.0, 48500.0, 51741.0, 54160.0, 56739.0, 59741.0, 63295.0, 67000.0, 67836.0, 67528.0, 67988.0, 70112.0, 72458.0, 72010.0, 69223.0, 67035.0, 63484.0, 59612.0, 56655.0, 52655.0, 47786.0, 45655.0, 43655.0, 40581.0, 36981.0, 33189.0, 30240.0, 27040.0, 23420.0, 21013.0, 18967.0, 16432.0, 14404.0, 12836.0, 10383.0, 7859.0, 7216.0, 6803.0]","[10378.023792, 11790.91898, 13414.038056, 15259.923806, 17337.692476, 19652.083941, 22202.52961, 24982.289283, 27977.71279, 31167.683764, 34523.300794, 38007.845036, 41577.073006, 45179.858998, 48759.193943, 52253.527439, 55598.418482, 58728.439421, 61579.258636, 64089.811726, 66204.460206, 67875.031792, 69062.638074, 69739.173915, 69888.417867, 69506.673457, 68602.915931, 67198.436339, 65326.00265, 63028.584065, 60357.707847, 57371.536387, 54132.764522, 50706.442879, 47157.831875, 43550.383527, 39943.935249, 36393.182512, 32946.4772, 29644.977228, 26522.152079, 23603.629731, 20907.3541, 18444.009468, 16217.659719, 14226.545794, 12463.984217, 10919.312478, 9578.832696, 8426.712623, 7445.811857]"
20251208,20251208_RJ_SBR_Standard_204ug_12_5K_min.csv,204.0,19.926288,49895.566621,0.993231,True,ok,primary,"[19.885, 19.886667, 19.888333, 19.89, 19.891667, 19.893333, 19.895, 19.896667, 19.898333, 19.9, 19.901667, 19.903333, 19.905, 19.906667, 19.908333, 19.91, 19.911667, 19.913333, 19.915, 19.916667, 19.918333, 19.92, 19.921667, 19.923333, 19.925, 19.926667, 19.928333, 19.93, 19.931667, 19.933333, 19.935, 19.936667, 19.938333, 19.94, 19.941667, 19.943333, 19.945, 19.946667, 19.948333, 19.95, 19.951667, 19.953333, 19.955, 19.956667, 19.958333, 19.96, 19.961667, 19.963333, 19.965, 19.966667, 19.968333]","[115355.0, 135650.0, 157313.0, 178501.0, 201247.0, 226667.0, 265710.0, 314121.0, 347790.0, 384694.0, 440290.0, 499162.0, 554530.0, 628338.0, 714078.0, 765685.0, 813222.0, 903775.0, 987798.0, 1036666.0, 1069687.0, 1139215.0, 1205057.0, 1226746.0, 1292303.0, 1353341.0, 1337270.0, 1258299.0, 1183336.0, 1156545.0, 1112808.0, 1047921.0, 1003632.0, 943404.0, 852178.0, 770097.0, 687982.0, 579740.0, 492753.0, 430048.0, 361090.0, 298280.0, 254777.0, 211184.0, 165193.0, 131874.0, 104989.0, 82488.0, 65200.0, 50108.0, 37739.0]","[84763.947621, 98191.332186, 114855.278638, 135268.623807, 159949.948853, 189400.030754, 224073.156951, 264344.048313, 310471.688452, 362561.921188, 420531.195138, 484074.239942, 552638.686444, 625409.634364, 701306.883095, 778996.956051, 856921.179632, 933339.971558, 1006392.230949, 1074167.412801, 1134786.639121, 1186488.178992, 1227711.940103, 1257177.348021, 1273949.199925, 1277486.771012, 1267672.576833, 1244818.65728, 1209649.913344, 1163265.737967, 1107082.774052, 1042762.956435, 972131.931742, 897093.425654, 819545.117217, 741301.111813, 664025.25105, 589178.366276, 517981.299658, 451394.213635, 390111.506158, 334570.642437, 284972.469949, 241310.133778, 203403.552237, 170936.517938, 143493.806018, 120596.135815, 101731.378406, 86380.967663, 74041.004672]"
20251210,20251210_RJ_SBR_Standard_198ug_17_5K_min_2.csv,198.0,19.907452,49077.863607,0.99292,True,ok,primary,"[19.865, 19.866667, 19.868333, 19.87, 19.871667, 19.873333, 19.875, 19.876667, 19.878333, 19.88, 19.881667, 19.883333, 19.885, 19.886667, 19.888333, 19.89, 19.891667, 19.893333, 19.895, 19.896667, 19.898333, 19.9, 19.901667, 19.903333, 19.905, 19.906667, 19.908333, 19.91, 19.911667, 19.913333, 19.915, 19.916667, 19.918333, 19.92, 19.921667, 19.923333, 19.925, 19.926667, 19.928333, 19.93, 19.931667, 19.933333, 19.935, 19.936667, 19.938333, 19.94, 19.941667, 19.943333, 19.945, 19.946667, 19.948333]","[94151.0, 106070.0, 119277.0, 137324.0, 159703.0, 184148.0, 217561.0, 263047.0, 303978.0, 342407.0, 391097.0, 424507.0, 451062.0, 525624.0, 621931.0, 697236.0, 769005.0, 819528.0, 875808.0, 953502.0, 993707.0, 1026023.0, 1081324.0, 1145985.0, 1183039.0, 1198085.0, 1169719.0, 1118484.0, 1106571.0, 1081917.0, 1093335.0, 1106170.0, 1016220.0, 916148.0, 865351.0, 810229.0, 707142.0, 603101.0, 535906.0, 464211.0, 392131.0, 330088.0, 268107.0, 214471.0, 175473.0, 144051.0, 115103.0, 89672.0, 68954.0, 53089.0, 39664.0]","[57769.580314, 70777.105109, 86724.886598, 106044.307572, 129167.236439, 156506.993005, 188435.591792, 225257.859745, 267183.40588, 314297.803679, 366534.695721, 423650.803168, 485205.978596, 550550.4423, 618821.162146, 688948.962541, 759677.384583, 829593.593445, 897170.787021, 960820.666795, 1018953.664962, 1070043.863766, 1112694.973044, 1145703.416596, 1168114.562702, 1179268.437042, 1178831.864348, 1166814.854586, 1143570.109117, 1109775.680828, 1066401.977781, 1014665.350919, 955971.362359, 891851.422184, 823896.766152, 753693.71331, 682763.810929, 612511.891291, 544184.29829, 478838.671129, 417325.780205, 360283.073441, 308138.873558, 261125.613748, 219300.135991, 182568.907221, 150716.020005, 123432.008108, 100341.785989, 81030.373065, 65065.447593]"
20251210,20251210_RJ_SBR_Standard_204ug_17_5K_min_3.csv,204.0,19.90128,34048.730036,0.994607,True,ok,primary,"[19.863333, 19.865, 19.866667, 19.868333, 19.87, 19.871667, 19.873333, 19.875, 19.876667, 19.878333, 19.88, 19.881667, 19.883333, 19.885, 19.886667, 19.888333, 19.89, 19.891667, 19.893333, 19.895, 19.896667, 19.898333, 19.9, 19.901667, 19.903333, 19.905, 19.906667, 19.908333, 19.91, 19.911667, 19.913333, 19.915, 19.916667, 19.918333, 19.92, 19.921667, 19.923333, 19.925, 19.926667, 19.928333, 19.93, 19.931667, 19.933333, 19.935, 19.936667, 19.938333, 19.94, 19.941667, 19.943333, 19.945, 19.946667]","[88674.0, 105484.0, 116651.0, 133147.0, 160402.0, 189072.0, 219844.0, 254516.0, 287689.0, 323006.0, 370524.0, 421695.0, 463994.0, 508801.0, 571098.0, 622963.0, 639479.0, 663138.0, 726027.0, 771830.0, 786147.0, 821835.0, 848992.0, 853319.0, 870857.0, 871856.0, 847938.0, 814299.0, 761981.0, 692204.0, 615274.0, 563596.0, 531513.0, 500251.0, 463603.0, 401932.0, 336466.0, 290953.0, 239990.0, 188668.0, 159436.0, 138929.0, 114981.0, 90372.0, 71598.0, 57380.0, 44899.0, 34118.0, 25830.0, 20579.0, 15916.0]","[64823.392755, 79008.963006, 96099.644153, 116423.727639, 140275.695325, 167894.245035, 199438.46686, 234963.419635, 274396.680053, 317517.683222, 363941.801823, 413111.08532, 464293.375635, 516591.121963, 568960.645382, 620241.885536, 669197.849608, 714562.14774, 755092.219366, 789625.21393, 817133.061965, 836773.116038, 847930.887773, 850251.858624, 843660.067193, 828362.113547, 804836.286047, 773807.609019, 736210.627307, 693142.592124, 645810.316636, 595474.281708, 543393.576105, 490774.967589, 438728.866319, 388234.226695, 340113.617564, 295018.856265, 253426.825667, 215644.437486, 181821.213261, 151967.648107, 125977.402806, 103651.419456, 84722.243934, 68877.125631, 55778.809265, 45083.295273, 36454.190375, 29573.572438, 24149.537509]"
